Id,SalePrice
2119,99054.2056492994
2120,106338.2324799969
2121,110232.85263570378
2122,198401.57067591755
2123,101810.18104319612
2124,127723.20595644106
2125,145549.51766828154
2126,167891.08385030692
2127,156005.90459652516
2128,161111.94110530475
2129,111629.72659753905
2130,144704.98079731563
2131,132054.87873861616
2132,131571.65427514404
2133,80539.35813661435
2134,97755.32348842663
2135,104952.34983595969
2136,197020.88363423813
2137,82044.44663628993
2138,151551.06250318408
2139,110026.18159547728
2140,92849.73455376056
2141,107009.31065640047
2142,98607.32753149292
2143,133501.23807538615
2144,169847.6599376801
2145,75127.64360385598
2146,167196.2023935744
2147,175845.50472078146
2148,143362.33675806195
2149,156486.47911864825
2150,114065.62478018668
2151,100021.43404819371
2152,115704.04163818414
2153,114423.63130158624
2154,68987.31164632757
2155,172653.9270221554
2156,94759.75171461467
2157,117858.82713927327
2158,87537.15959586657
2159,70661.28643657916
2160,40390.88117588029
2161,56113.48396023226
2162,82649.19737499105
2163,143284.93774836426
2164,71438.36013529703
2165,130398.87889703819
2166,84734.94996530666
2167,102122.71787997616
2168,112249.99116542804
2169,102341.27847730232
2170,93367.79136109803
2171,103334.7695749103
2172,62536.67772668114
2173,96541.97712724123
2174,138807.11019360344
2175,89057.79418650424
2176,83383.605356509
2177,73662.65640497397
2178,120059.95342096894
2179,104569.80003099199
2180,189359.16322291535
2181,99764.40855241047
2182,63616.168849978436
2183,62176.18537195536
2184,157110.20003168256
2185,54908.66800798896
2186,87862.10738015402
2187,160595.77215853616
2188,104134.76676850168
2189,47919.21289747319
2190,95938.71328135172
2191,90703.93591356571
2192,162890.60615532397
2193,174700.59841731028
2194,137100.29860606306
2195,172204.65496514874
2196,113139.7203750963
2197,148396.9157609352
2198,126050.56648975826
2199,198564.50484111643
2200,136755.61739652778
2201,129908.89543014498
2202,172800.33075468923
2203,137362.56883492324
2204,126072.09821017683
2205,148798.14436280515
2206,143942.41065258047
2207,152542.75893127892
2208,119669.64374785552
2209,102986.63491631139
2210,99243.92797163196
2211,113149.97671892098
2212,106852.67759258761
2213,76655.55256554321
2214,198882.1407826778
2215,98452.98635361712
2216,111556.14077988645
2217,172517.82592572254
2218,80154.38707927152
2219,95169.77072380675
2220,102566.30295956103
2221,136738.67539778582
2222,189718.66286095427
2223,86041.92309060247
2224,144173.97987519833
2225,108011.92208163321
2226,115667.98531680196
2227,153264.40085275224
2228,186743.81026175435
2229,129156.35987828788
2230,85321.51488052536
2231,100662.62639153737
2232,82275.999891163
2233,187343.5595533693
2234,141503.5740067307
2235,112829.23736698591
2236,37424.987509884784
2237,46192.69777466878
2238,191864.0034398687
2239,109191.22386921517
2240,64687.24101548057
2241,207696.40188884683
2242,120005.26222451858
2243,148368.7691940834
2244,165905.09269034147
2245,217989.94979082397
2246,98596.61789871348
2247,173837.4319730227
2248,107500.80282728675
2249,117344.5955840607
2250,87144.75523944809
2251,177537.57824619554
2252,72102.99431577309
2253,135667.2814631233
2254,121060.54250001218
2255,143895.60531190803
2256,166086.36855730703
2257,76818.45878025587
2258,53975.261296320925
2259,91702.31360290172
2260,180815.61837242785
2261,115448.8893204739
2262,95833.58710944853
2263,153935.12718876934
2264,72471.81504306436
2265,65019.17988520273
2266,88133.51966859268
2267,116399.89050272001
2268,170412.6400866193
2269,127517.63121455866
2270,175687.20259165802
2271,132507.63587252705
2272,107045.10188699974
2273,154204.6731676124
2274,107660.37404352936
2275,159863.11448204002
2276,108838.65108138294
2277,87915.23086181868
2278,133736.82456777475
2279,175189.35230011147
2280,105613.50137517572
2281,130603.78939512123
2282,89625.11973360252
2283,154867.99794935106
2284,84275.64286037582
2285,124395.8849623481
2286,88075.81185461796
2287,64875.032806508345
2288,130500.29799261752
2289,62978.97804079823
2290,107597.32867872364
2291,88388.36569150604
2292,191926.52905591598
2293,76611.59152922695
2294,87397.07055727336
2295,82798.36297982112
2296,97713.39232311556
2297,152493.10863017273
2298,122665.67511393437
2299,67613.32398567977
2300,192472.22549885168
2301,82488.63054696891
2302,130739.94063343317
2303,94475.0971873168
2304,106733.17556604758
2305,126840.17182808489
2306,106158.43958641321
2307,118898.85379530769
2308,214428.34610301183
2309,70372.37943634196
2310,115035.10584068153
2311,163324.71902856475
2312,92120.15710690833
2313,125048.0264917362
2314,121948.00559378162
2315,72159.3193605257
2316,108762.67302381212
2317,65882.96052462555
2318,141564.89849967218
2319,71282.12525920101
2320,70092.04458522509
2321,110559.09744811436
2322,139161.35063235037
2323,43868.482249479595
2324,129985.06557610536
2325,111246.24161842873
2326,106960.80508642386
2327,133307.36632027582
2328,114299.02766047703
2329,119719.94535069253
2330,103269.86620936582
2331,91883.74297577726
2332,107596.8704577905
2333,112717.10048810867
2334,86352.0478412495
2335,176521.49102198533
2336,92324.71077099281
2337,57518.60445803005
2338,168366.01177293548
2339,88770.01845244157
2340,87699.94405364068
2341,94272.17766444122
2342,99397.07316115088
2343,112416.53213022932
2344,124165.24035792821
2345,68569.19768596941
2346,145245.83951857232
2347,81695.14136481594
2348,161972.17512864436
2349,97248.58467402447
2350,151970.02069416858
2351,132845.80990059627
2352,45803.222718712175
2353,79420.48445126168
2354,116904.22627874638
2355,105532.26178162175
2356,126329.71352957023
2357,109809.77575963948
2358,145251.3819285055
2359,165047.0154191484
2360,99883.17395618872
2361,96080.86728657609
2362,134746.8565229315
2363,145751.5171827671
2364,83284.48973952702
2365,117404.10010596705
2366,52937.119035175914
2367,66438.06334665728
2368,140253.4608319404
2369,110907.0226061269
2370,165801.233068765
2371,133735.57258235104
2372,124457.55587911868
2373,80913.68526291283
2374,143065.5347479137
2375,104490.20489654678
2376,133288.91969653754
2377,53547.23544317164
2378,169853.0956706208
2379,125159.58159186544
2380,113210.19664394812
2381,67891.3136867435
2382,148012.74026358663
2383,125432.22355685607
2384,232364.2635605199
2385,58301.54263699161
2386,199280.72913540943
2387,65029.33475546187
2388,87352.4340260805
2389,151582.17338391018
2390,123551.4989798693
2391,199940.4646267349
2392,64143.301857057566
2393,104091.82253637993
2394,131728.63372586668
2395,156530.08773002162
2396,104578.32608662135
2397,102827.23075276017
2398,110235.73486790882
2399,126675.00001856287
2400,97559.4268138181
2401,115803.75306947195
2402,164944.3422889075
2403,127610.55416642598
2404,103295.4013668498
2405,95033.47547451773
2406,79052.34629638583
2407,97953.63366383017
2408,132762.0469888675
2409,62161.0372935027
2410,120310.06998439215
2411,71635.9918646735
2412,143119.105609578
2413,86973.82656889372
2414,160978.4402208575
2415,129106.56156698529
2416,91954.54481458926
2417,45330.04267138522
2418,113728.30077799334
2419,116759.11639372329
2420,137565.3609894897
2421,151534.41787335736
2422,121914.93318123487
2423,71893.85959765335
2424,91547.84231320111
2425,126900.86224704522
2426,83402.14834026959
2427,122293.93823622014
2428,148581.49377737878
2429,146409.34337553973
2430,84371.76446835542
2431,91495.63406567188
2432,66431.52702279255
2433,119686.5254685572
2434,173391.6899752796
2435,70999.20710624859
2436,110619.3577174363
2437,88005.7655632793
2438,147823.01152914274
2439,60066.90184836116
2440,99945.40982168281
2441,184896.9165645094
2442,85173.02335608908
2443,101281.32067802355
2444,149752.50255371266
2445,127265.75500720684
2446,123205.56673218618
2447,113704.18292291288
2448,157320.40801399536
2449,164121.47448165691
2450,158786.2665486211
2451,95156.44234525862
2452,128890.85401125517
2453,89945.17755170827
2454,99942.7272794801
2455,139220.98556853214
2456,82659.37074712338
2457,140273.9886380613
2458,64603.220858498535
2459,141640.32767113578
2460,111541.5027489455
2461,144057.74064767966
2462,106031.31128224512
2463,136264.70944273158
2464,122538.68931952177
2465,125046.6229045666
2466,105498.51351583016
2467,158089.2865551363
2468,139366.47979340784
2469,144173.88553973357
2470,159382.60104837496
2471,130946.84169383206
2472,141844.80844360997
2473,127062.42481996038
2474,163006.92836487025
2475,173986.17226009656
2476,155396.41445363095
2477,170672.87157033046
2478,145755.73736043705
2479,169714.11545224042
2480,115982.39897428275
2481,121913.43699414178
2482,87762.49678512021
2483,114543.91652998605
2484,96752.51801440657
2485,126714.19198756819
2486,149838.43965915104
2487,131087.93166317305
2488,122516.72253234776
2489,137430.89507280002
2490,108430.57211382281
2491,132798.1531805471
2492,189522.24718250966
2493,59410.39248597907
2494,101941.11590556208
2495,107057.72041584138
2496,137711.65331110545
2497,81529.57313846688
2498,58315.229928189336
2499,111563.26886182111
2500,127744.55580957702
2501,128308.13279253704
2502,99862.51225971691
2503,107719.35798714435
2504,159467.19634144782
2505,181052.78977945435
2506,128796.70941938754
2507,63977.70608373666
2508,132345.9953547659
2509,66310.46206182947
2510,118550.86596546281
2511,8700.049862847693
2512,141643.41880694698
2513,101970.63672960782
2514,103118.26539008346
2515,95938.0348361982
2516,111816.30702536348
2517,105930.39250300745
2518,143308.52470132423
2519,117350.52402591112
2520,111991.38678079876
2521,89774.88279457651
2522,164873.88508624837
2523,106811.01466210952
2524,75062.25577905434
2525,70641.9261960714
2526,108708.69538361243
2527,124069.81856081149
2528,152391.53256386612
2529,87722.2315055059
2530,125618.23320172589
2531,134165.6416767566
2532,158597.58280292532
2533,113479.9290113902
2534,81476.45484215168
2535,141078.9656415166
2536,162374.19141723655
2537,108942.89365983891
2538,127693.8090144151
2539,127154.80560265714
2540,93294.83826685773
2541,68062.77300376786
2542,99173.19473192349
2543,137021.11550805147
2544,122803.07076983516
2545,114917.94311460627
2546,41883.04940178344
2547,144061.26373266472
2548,88490.30338667321
2549,69970.9580489237
2550,63929.53284526171
2551,120696.88482871145
2552,74227.2652655245
2553,133696.93739503407
2554,133185.21284447017
2555,117334.48566926684
2556,130857.00201447727
2557,74388.20542950998
2558,195698.43656255226
2559,130320.53747191947
2560,159313.36498151065
2561,82433.92081190107
2562,174835.3662126236
2563,112911.06066067854
2564,118699.7809735862
2565,115953.95793750757
2566,120149.69013183245
2567,153851.17146763872
2568,136020.36160437105
2569,75323.72396521055
2570,94547.12880154043
2571,129853.53543689969
2572,178142.79571937394
2573,102391.78094591585
2574,114244.94734168705
2575,150104.2404412238
2576,109046.6867686531
2577,186092.91514309845
2578,104774.29359434806
2579,138562.39698492698
2580,95901.81812722574
2581,115521.81176494063
2582,166527.80870163892
2583,195958.8150188842
2584,152298.7850576723
2585,118049.47097173627
2586,51572.98755065375
2587,112767.28394611998
2588,167452.1427396522
2589,103968.4294452728
2590,163966.422722586
2591,86403.97375590727
2592,121954.63202428966
2593,55878.57451971325
2594,160805.73138670923
2595,144446.10091303103
2596,99925.73639409221
2597,33741.08377690654
2598,122050.22865001616
2599,96628.59208579712
2600,77178.75365989274
2601,133397.37991674285
2602,118472.76794549607
2603,142583.8616190378
2604,123589.09534197167
2605,116499.30918004469
2606,143303.21834269998
2607,87381.40590317185
2608,67176.28334295916
2609,109010.8780662448
2610,68747.71302665366
2611,173261.3725529993
2612,103645.07218571389
2613,113209.09902062683
2614,124005.85041200335
2615,126875.55898421182
2616,126929.5540818821
2617,96414.21238618546
2618,159574.15237411537
2619,70324.41619233025
2620,175712.44361303432
2621,72911.63607256964
2622,40767.33052572678
2623,135059.62376041088
2624,135547.04478466732
2625,67187.12368277782
2626,114010.6103734447
2627,139998.48584631665
2628,166511.97181278028
2629,84065.65849437554
2630,114646.52760787132
2631,99220.93256278466
2632,139194.88741521136
2633,81536.52382428075
2634,160879.7723715174
2635,153025.2986978105
2636,165966.6796800993
2637,76995.44036863818
2638,80135.36758504102
2639,144090.38190994732
2640,191171.16893033535
2641,150322.33190549962
2642,139094.56545458344
2643,127874.71833858552
2644,182450.43371120442
2645,114282.74014583966
2646,93739.43052551223
2647,166963.37472044153
2648,160705.83049566514
2649,139094.5155158521
2650,164835.57259361618
2651,114744.41742217766
2652,86024.7880534549
2653,43711.34615586334
2654,107704.40778682395
2655,111109.5808669522
2656,150389.9950646306
2657,125562.19844101697
2658,125131.70359312347
2659,91731.35630949636
2660,126726.70130853035
2661,153532.47976917372
2662,70686.8924665242
2663,111417.44389361223
2664,134522.20450424167
2665,111385.65890902949
2666,113298.29347365232
2667,86101.05169720849
2668,108191.2839815016
2669,41226.34066523562
2670,93182.05243755945
2671,88186.64736847443
2672,147564.20820462215
2673,85803.7525432157
2674,144633.9210481047
2675,162468.60078256103
2676,73541.96794207305
2677,180129.26277639688
2678,119265.92571283008
2679,84809.31103336344
2680,119997.58011003553
2681,36169.58242114872
2682,123029.86155664071
2683,116463.67332802674
2684,120112.73812239966
2685,119109.97834022663
2686,155568.75597850376
2687,189051.36887411415
2688,110675.32654257638
2689,59525.51859768428
2690,136576.80768601818
2691,121060.54299921499
2692,88116.68282975173
2693,67799.00258431176
2694,90562.682569226
2695,136275.13653400866
2696,144068.5415482496
2697,103486.7732546195
2698,148247.70100699464
2699,113773.58478873452
2700,126326.25349442476
2701,88181.90087737277
2702,147929.18318708971
2703,100798.23005058481
2704,159190.76796098263
2705,132358.6535149396
2706,171455.81781149496
2707,135345.1348246782
2708,94441.7585066146
2709,85611.84978555843
2710,96419.98233889438
2711,137745.91115779264
2712,161245.34888347774
2713,121178.07946781376
2714,152691.2524549235
2715,132643.63894595468
2716,120275.88663971178
2717,107527.26921674058
2718,65085.57946975689
2719,129602.88602228806
2720,149743.47373358044
2721,93761.37168158918
2722,123725.26707313608
2723,107757.34583250996
2724,95095.85626955258
2725,98296.27165852315
2726,145892.99692372227
2727,93267.88126500114
2728,77542.56080135707
2729,131385.48767085283
2730,166598.0661759228
2731,108539.69369234671
2732,86605.96699464621
